satellite_name,frame_idx,visible_path,infrared_path,quat_w,quat_x,quat_y,quat_z,difficulty_reason_visible,difficulty_reason_infrared,subset_name
CubeSat - 1 RU Generic,58,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0058.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0058.png,0.87293,0.234435,-0.400846,0.149522,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,60,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0060.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0060.png,0.874917,0.228906,-0.404002,0.137494,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,61,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0061.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0061.png,0.875845,0.22613,-0.405552,0.131483,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,62,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0062.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0062.png,0.876733,0.223352,-0.407073,0.125479,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,63,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0063.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0063.png,0.877575,0.220573,-0.408573,0.11949,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,66,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0066.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0066.png,0.879827,0.212254,-0.412933,0.101675,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,67,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0067.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0067.png,0.880482,0.209494,-0.414348,0.09581,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,69,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0069.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0069.png,0.881671,0.20402,-0.417064,0.084201,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,70,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0070.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0070.png,0.882172,0.201295,-0.418439,0.078499,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,72,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0072.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0072.png,0.883157,0.195958,-0.420859,0.06717,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,73,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0073.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0073.png,0.883544,0.193305,-0.422117,0.061643,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,75,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0075.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0075.png,0.884242,0.188103,-0.424449,0.050767,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,78,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0078.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0078.png,0.884982,0.180524,-0.42777,0.035078,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,80,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0080.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0080.png,0.885312,0.175657,-0.429813,0.025051,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,81,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0081.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0081.png,0.885438,0.173287,-0.430772,0.02017,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,82,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0082.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0082.png,0.885526,0.170955,-0.431718,0.015396,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,83,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0083.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0083.png,0.885597,0.168672,-0.432612,0.010711,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,84,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0084.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0084.png,0.88564,0.166432,-0.43348,0.00613,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,85,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0085.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0085.png,0.885679,0.164253,-0.434271,0.001631,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,86,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0086.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0086.png,0.885658,0.162095,-0.435119,-0.002721,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,87,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0087.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0087.png,0.885656,0.160015,-0.435843,-0.007011,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,90,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0090.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0090.png,0.885477,0.154026,-0.437995,-0.019151,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,91,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0091.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0091.png,0.885391,0.152137,-0.438644,-0.02298,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,92,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0092.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0092.png,0.885269,0.150283,-0.439321,-0.02667,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,93,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0093.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0093.png,0.88515,0.148494,-0.439934,-0.030263,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,97,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0097.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0097.png,0.88462,0.141914,-0.442055,-0.043527,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,98,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0098.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0098.png,0.884436,0.140378,-0.442609,-0.046511,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,99,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0099.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0099.png,0.884284,0.13893,-0.443055,-0.049421,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,100,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0100.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0100.png,0.88411,0.137521,-0.443523,-0.052191,backlit,hotspot,subset_2
CubeSat - 1 RU Generic,101,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0101.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0101.png,0.883986,0.136215,-0.443846,-0.054907,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,105,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0105.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0105.png,0.883338,0.131427,-0.4453,-0.06441,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,107,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0107.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0107.png,0.883031,0.129381,-0.445903,-0.06846,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,108,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0108.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0108.png,0.882879,0.128439,-0.44619,-0.070302,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,109,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0109.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0109.png,0.882735,0.12756,-0.446451,-0.072031,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,111,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0111.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0111.png,0.882469,0.125978,-0.446914,-0.075139,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,113,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0113.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0113.png,0.882236,0.124633,-0.447298,-0.077782,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,114,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0114.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0114.png,0.88214,0.124058,-0.447445,-0.078938,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,115,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0115.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0115.png,0.882064,0.123552,-0.447549,-0.07999,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,116,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0116.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0116.png,0.881962,0.12307,-0.447722,-0.080879,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,117,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0117.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0117.png,0.881897,0.122675,-0.447812,-0.081686,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,118,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0118.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0118.png,0.88183,0.122327,-0.447916,-0.082358,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,119,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0119.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0119.png,0.881745,0.122009,-0.448075,-0.082875,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,123,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0123.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0123.png,0.881669,0.121499,-0.448162,-0.083957,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,124,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0124.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0124.png,0.881663,0.121507,-0.448182,-0.083908,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,125,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0125.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0125.png,0.881695,0.121605,-0.448115,-0.083775,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,128,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0128.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0128.png,0.881827,0.122231,-0.447903,-0.082603,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,130,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0130.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0130.png,0.881954,0.122942,-0.447719,-0.081186,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,132,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0132.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0132.png,0.882135,0.123917,-0.447432,-0.079288,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,133,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0133.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0133.png,0.882226,0.124485,-0.447298,-0.078132,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,134,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0134.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0134.png,0.882319,0.125109,-0.447166,-0.076839,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,136,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0136.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0136.png,0.882584,0.126602,-0.44671,-0.073938,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,137,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0137.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0137.png,0.882723,0.127437,-0.44647,-0.072284,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,138,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0138.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0138.png,0.882853,0.128321,-0.446247,-0.070481,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,140,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0140.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0140.png,0.8832,0.130354,-0.445572,-0.066565,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,142,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0142.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0142.png,0.883495,0.132581,-0.444985,-0.062029,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,143,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0143.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0143.png,0.88369,0.133834,-0.444553,-0.05961,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,144,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0144.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0144.png,0.883851,0.135122,-0.444184,-0.057013,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,145,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0145.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0145.png,0.884026,0.136489,-0.443758,-0.054296,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,148,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0148.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0148.png,0.884545,0.141001,-0.442316,-0.045324,overexpose,lowsnr,subset_3
CubeSat - 1 RU Generic,151,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0151.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0151.png,0.885008,0.146106,-0.440662,-0.035085,lowres,lowres,subset_4
CubeSat - 1 RU Generic,153,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0153.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0153.png,0.885282,0.149852,-0.439387,-0.02757,lowres,lowres,subset_4
CubeSat - 1 RU Generic,154,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0154.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0154.png,0.885392,0.151817,-0.438721,-0.023594,lowres,lowres,subset_4
CubeSat - 1 RU Generic,155,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0155.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0155.png,0.885495,0.153855,-0.438003,-0.019488,lowres,lowres,subset_4
CubeSat - 1 RU Generic,156,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0156.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0156.png,0.885552,0.155934,-0.437323,-0.015209,lowres,lowres,subset_4
CubeSat - 1 RU Generic,157,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0157.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0157.png,0.885633,0.158112,-0.436505,-0.01084,lowres,lowres,subset_4
CubeSat - 1 RU Generic,159,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0159.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0159.png,0.885712,0.162639,-0.434811,-0.00167,lowres,lowres,subset_4
CubeSat - 1 RU Generic,160,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0160.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0160.png,0.885689,0.164977,-0.433966,0.003142,lowres,lowres,subset_4
CubeSat - 1 RU Generic,165,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0165.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0165.png,0.885209,0.177595,-0.428976,0.029059,lowres,lowres,subset_4
CubeSat - 1 RU Generic,167,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0167.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0167.png,0.884784,0.183024,-0.426659,0.040259,lowres,lowres,subset_4
CubeSat - 1 RU Generic,168,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0168.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0168.png,0.884506,0.185806,-0.425448,0.046029,lowres,lowres,subset_4
CubeSat - 1 RU Generic,169,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0169.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0169.png,0.884139,0.188608,-0.424296,0.051948,lowres,lowres,subset_4
CubeSat - 1 RU Generic,171,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0171.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0171.png,0.883389,0.194398,-0.421594,0.063966,lowres,lowres,subset_4
CubeSat - 1 RU Generic,172,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0172.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0172.png,0.882904,0.197328,-0.420263,0.070145,lowres,lowres,subset_4
CubeSat - 1 RU Generic,174,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0174.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0174.png,0.881839,0.203307,-0.417358,0.082698,lowres,lowres,subset_4
CubeSat - 1 RU Generic,176,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0176.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0176.png,0.880585,0.209393,-0.414249,0.095514,lowres,lowres,subset_4
CubeSat - 1 RU Generic,179,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0179.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0179.png,0.878148,0.218581,-0.409627,0.115259,lowres,lowres,subset_4
CubeSat - 1 RU Generic,180,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0180.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0180.png,0.877306,0.221691,-0.407846,0.121851,lowres,lowres,subset_4
CubeSat - 1 RU Generic,182,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0182.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0182.png,0.875324,0.227864,-0.404481,0.135208,lowres,lowres,subset_4
CubeSat - 1 RU Generic,183,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0183.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0183.png,0.874218,0.230933,-0.402828,0.141927,lowres,lowres,subset_4
CubeSat - 1 RU Generic,185,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0185.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0185.png,0.871939,0.237066,-0.399259,0.155286,lowres,lowres,subset_4
CubeSat - 1 RU Generic,187,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0187.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0187.png,0.869491,0.243135,-0.39555,0.168556,lowres,lowres,subset_4
CubeSat - 1 RU Generic,188,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0188.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0188.png,0.868276,0.246151,-0.393511,0.17509,lowres,lowres,subset_4
CubeSat - 1 RU Generic,189,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0189.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0189.png,0.866837,0.249098,-0.391825,0.181707,lowres,lowres,subset_4
CubeSat - 1 RU Generic,191,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0191.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0191.png,0.864062,0.254941,-0.38797,0.194631,lowres,lowres,subset_4
CubeSat - 1 RU Generic,192,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0192.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0192.png,0.862591,0.257801,-0.386091,0.201019,lowres,lowres,subset_4
CubeSat - 1 RU Generic,193,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0193.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0193.png,0.861072,0.260618,-0.384241,0.207345,lowres,lowres,subset_4
CubeSat - 1 RU Generic,195,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0195.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0195.png,0.858044,0.266131,-0.380353,0.219697,lowres,lowres,subset_4
CubeSat - 1 RU Generic,196,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0196.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0196.png,0.856439,0.26881,-0.378523,0.225773,lowres,lowres,subset_4
CubeSat - 1 RU Generic,198,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0198.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0198.png,0.853217,0.274018,-0.374804,0.237606,lowres,lowres,subset_4
CubeSat - 1 RU Generic,201,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0201.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0201.png,0.848358,0.281421,-0.369208,0.254511,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,204,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0204.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0204.png,0.84344,0.288297,-0.363858,0.270373,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,205,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0205.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0205.png,0.841765,0.290468,-0.36221,0.275434,normal_ref,normal_ref,subset_5
